;score;day;origin;time;np;duration;device;osys;browser;nbsessions;location
4225;173;1;google;17;-1;478;Mobile;iOS;Mobile Safari;1;la défense
4226;189;1;website;17;-1;252;Mobile;Android;Chrome Mobile;1;val-d'oise
4227;119;1;website;18;-1;332;Desktop;Mac OS X;Safari;1;vincennes
4228;39;1;website;16;-1;5167;Mobile;Android;Chrome Mobile;2;serris/disney
4229;192;1;google;18;-1;527;Mobile;Android;Chrome Mobile;1;Val-d'Oise
4230;83;1;website;18;-1;363;Desktop;Windows;Chrome;1;Rue de Provence
4231;168;1;website;18;-1;571;Mobile;Android;Chrome Mobile;1;Champagne-au-Mont d'Or
4232;127;1;website;18;-1;1250;Desktop;Windows;Chrome;2;La Défense
4233;160;1;website;18;-1;457;Desktop;Mac OS X;Firefox;1;Avenue De Choisy
4234;147;1;google;19;-1;549;Mobile;iOS;Mobile Safari;1;Louvre
4235;209;1;website;19;-1;476;Desktop;Windows;Chrome;1;Lyon intramuros
4236;102;1;letudiant;19;-1;566;Mobile;iOS;Mobile Safari;1;Louvre
4237;151;1;website;19;-1;2031;Mobile;Android;Chrome Mobile;2;La Défense
4238;89;1;website;19;-1;295;Mobile;Android;Samsung Internet;1;Nationale
4239;170;1;google;19;-1;1033;Desktop;Mac OS X;Chrome;2;Louvre
4240;102;1;google;20;-1;322;Mobile;iOS;Mobile Safari;1;Montparnasse
4241;134;1;letudiant;20;-1;618;Mobile;Android;Chrome Mobile;1;Paris - Est
4242;240;1;website;20;-1;325;Mobile;iOS;Mobile Safari;1;Paris - Est
4243;224;1;letudiant;20;-1;376;Desktop;Windows;Chrome;1;La Défense
4244;152;1;website;20;-1;279;Desktop;Mac OS X;Chrome;1;Rue de Provence
4245;132;1;website;20;-1;349;Desktop;Mac OS X;Chrome;1;Torcy
4246;127;1;android;14;-1;26813;Mobile;Android;Chrome Mobile;2;Lyon intramuros
4247;84;1;website;21;-1;404;Mobile;Android;Chrome Mobile;1;Claye Souilly
4248;129;1;website;22;-1;272;Mobile;Android;Chrome Mobile;1;Rue de Provence
4249;172;1;website;22;-1;680;Desktop;Windows;Firefox;1;La Défense
4250;167;1;letudiant;22;-1;508;Mobile;Android;Chrome Mobile;1;Paris - Est
4251;62;1;letudiant;22;-1;820;Desktop;Windows;Chrome;1;Vincennes
4252;112;1;letudiant;22;-1;597;Desktop;Windows;Chrome;1;Paris - Est
4253;114;1;google;22;-1;718;Desktop;Windows;Firefox;1;Louvre
4254;129;1;website;23;-1;231;Mobile;Android;Chrome Mobile;1;Torcy
4255;155;1;website;23;-1;1192;Desktop;Windows;Chrome;1;Lyon intramuros
4256;142;2;website;0;-1;523;Mobile;Android;Chrome Mobile;1;Commerce
4257;224;2;website;5;-1;718;Desktop;Windows;Chrome;1;Vincennes
4258;108;2;website;5;-1;716;Mobile;iOS;Chrome Mobile iOS;1;Paris - Est
4259;99;2;website;7;-1;385;Mobile;Android;Chrome Mobile;1;Louvre
4260;202;2;website;7;-1;380;Desktop;Windows;Chrome;1;Val-d'Oise
4261;144;2;website;8;-1;501;Desktop;Windows;Chrome;1;Champs Élysées Avenue
4262;87;2;google;8;-1;615;Mobile;Android;Samsung Internet;1;Louvre
4263;119;2;website;8;-1;359;Desktop;Windows;Chrome;1;Victor Hugo
4264;91;2;website;8;-1;221;Desktop;Windows;Chrome;1;Champs Élysées Avenue
4265;204;2;website;8;-1;267;Desktop;Windows;Chrome;1;Avenue De Choisy
4266;212;0;website;23;-1;32560;Mobile;iOS;Mobile Safari;2;Louvre
4267;139;2;website;8;-1;3298;Desktop;Windows;Chrome;2;Torcy
4268;134;2;website;8;-1;394;Desktop;Windows;Chrome;1;Austerlitz
4269;142;2;letudiant;8;-1;626;Desktop;Windows;Firefox;1;Rue de Provence
4270;123;2;website;8;-1;372;Desktop;Windows;Firefox;1;Champagne-au-Mont d'Or
4271;125;2;website;8;-1;431;Mobile;Android;Chrome Mobile;1;Val-d'Oise
4272;119;2;website;8;-1;139;Desktop;Windows;Chrome;1;Champs Élysées Avenue
4273;199;2;website;8;-1;326;Desktop;Windows;Chrome;1;Vincennes
4274;172;2;website;8;-1;1246;Mobile;iOS;Mobile Safari;1;Commerce
4275;76;2;website;9;-1;852;Desktop;Windows;Chrome;1;Rue de Provence
4276;79;2;website;9;-1;746;Desktop;Windows;Chrome;1;Champs-sur-Marne
4277;110;2;google;9;-1;274;Mobile;Android;Chrome Mobile;1;Val-d'Oise
4278;172;2;website;9;-1;353;Desktop;Windows;Firefox;1;Nanterre Rn13
4279;182;2;letudiant;9;5;465;Desktop;Mac OS X;Safari;1;La Défense
4280;155;2;google;9;-1;386;Desktop;Windows;Chrome;1;Champs-sur-Marne
4281;144;0;website;22;-1;40156;Mobile;iOS;Mobile Safari;2;La Défense
4282;122;2;website;9;-1;519;Desktop;Windows;Chrome;1;Serris/Disney
4283;139;2;website;10;-1;1545;Desktop;Windows;Chrome;1;Vincennes
4284;108;2;website;10;-1;259;Mobile;Android;Chrome Mobile;1;La Défense
4285;75;2;website;10;-1;267;Mobile;Android;Chrome Mobile;1;Paris - Est
4286;124;2;letudiant;10;-1;218;Mobile;Android;Chrome Mobile;1;Paris - Est
4287;144;2;website;10;-1;297;Mobile;Android;Chrome Mobile;1;Louvre
4288;129;2;website;10;-1;235;Mobile;Android;Chrome Mobile;1;Louvre
4289;140;2;website;10;-1;270;Mobile;iOS;Mobile Safari;1;La Défense
4290;204;2;google;10;-1;800;Desktop;Windows;Firefox;1;Louvre
4291;184;2;website;10;4;7810;Desktop;Mac OS X;Safari;3;Paris - Est
4292;150;2;letudiant;10;-1;830;Desktop;Windows;Chrome;1;Convention
4293;124;2;google;10;-1;1005;Desktop;Windows;Chrome;1;Lyon intramuros
4294;0;2;website;10;-1;770;Mobile;iOS;Mobile Safari;1;None
4295;86;2;website;10;-1;2381;Desktop;Windows;Chrome;3;Val-d'Oise
4296;144;2;website;10;-1;194;Mobile;iOS;Mobile Safari;1;Paris - Est
4297;0;2;website;10;-1;1010;Desktop;Mac OS X;Safari;2;None
4298;0;2;website;10;-1;468;Desktop;Mac OS X;Safari;1;None
4299;108;2;website;10;-1;555;Mobile;Android;Chrome Mobile;1;Louvre
4300;142;2;website;10;-1;710;Mobile;Android;Chrome Mobile;1;La Défense
4301;184;2;website;10;-1;1084;Mobile;Android;Chrome Mobile;1;La Défense
4302;195;2;google;11;-1;361;Desktop;Windows;Chrome;1;Louvre
4303;0;2;website;11;-1;752;Desktop;Mac OS X;Safari;2;None
4304;144;2;google;11;-1;162;Mobile;iOS;Mobile Safari;1;Paris - Est
4305;194;2;website;11;-1;204;Desktop;Mac OS X;Safari;1;Nanterre Préfecture
4306;211;2;letudiant;11;-1;360;Desktop;Windows;Chrome;1;Val-d'Oise
4307;227;2;letudiant;11;-1;342;Mobile;iOS;Mobile Safari;1;Paris - Est
4308;142;2;google;11;-1;814;Mobile;Android;Chrome Mobile;1;Louvre
4309;0;2;website;11;-1;228;Mobile;iOS;Mobile Safari;1;None
4310;137;2;letudiant;11;-1;431;Desktop;Windows;Chrome;1;La Défense
4311;170;2;website;11;-1;505;Desktop;Windows;Chrome;1;Victor Hugo
4312;173;2;website;11;-1;670;Desktop;Windows;Chrome;1;Avenue De Choisy
4313;81;2;website;11;-1;349;Mobile;iOS;Mobile Safari;1;Val-d'Oise
4314;204;2;google;11;-1;440;Mobile;Android;Chrome Mobile;1;Rue de Provence
4315;129;2;google;11;-1;526;Desktop;Windows;Opera;1;Rue de Provence
4316;182;2;website;11;-1;347;Desktop;Windows;Chrome;1;La Défense
4317;77;2;website;11;-1;379;Mobile;iOS;Mobile Safari;1;Bussy-Saint-Georges
4318;20;2;google;11;-1;132;Mobile;Android;Chrome Mobile;1;Paris - Est
4319;172;2;website;11;-1;389;Desktop;Mac OS X;Safari;1;Victor Hugo
4320;179;2;google;11;-1;426;Desktop;Windows;Chrome;1;Vincennes
4321;80;2;google;11;-1;295;Mobile;Android;Chrome Mobile;1;Paris - Est
4322;75;2;website;11;-1;283;Mobile;Android;Chrome Mobile;1;La Défense
4323;134;2;website;11;-1;337;Desktop;Windows;Chrome;1;Val-d'Oise
4324;174;2;website;12;-1;368;Mobile;Android;Facebook;1;Champs-sur-Marne
4325;121;2;website;12;-1;305;Mobile;Android;Chrome Mobile;1;Nanterre Préfecture
4326;119;2;website;12;-1;534;Desktop;Windows;Chrome;1;Val-d'Oise
4327;194;2;website;12;-1;452;Mobile;iOS;Mobile Safari;1;Avenue De Choisy
4328;94;2;website;12;-1;883;Desktop;Windows;Chrome;1;Nationale
4329;82;2;website;12;-1;279;Mobile;Android;Chrome Mobile;1;Montparnasse
4330;209;2;website;12;-1;596;Desktop;Windows;Firefox;1;Rue de Provence
4331;139;2;letudiant;12;-1;373;Mobile;Android;Chrome Mobile;1;Paris - Est
4332;129;2;website;12;-1;163;Mobile;Android;Chrome Mobile;1;Paris - Est
4333;174;2;website;12;-1;218;Mobile;iOS;Mobile Safari;1;Val-d'Oise
4334;122;2;website;12;-1;297;Desktop;Windows;Firefox;1;Nanterre Préfecture
4335;144;2;google;12;-1;168;Mobile;Android;Chrome Mobile;1;Lyon intramuros
4336;227;2;website;12;-1;454;Mobile;Android;Chrome Mobile;1;Bussy-Saint-Georges
4337;162;2;letudiant;12;-1;1326;Desktop;Windows;Chrome;1;Torcy
4338;92;2;google;13;-1;215;Mobile;Android;Chrome Mobile;1;Montparnasse
4339;159;2;google;13;-1;286;Mobile;iOS;Mobile Safari;1;Lognes
4340;144;2;website;13;-1;453;Desktop;Windows;Chrome;1;Nanterre Rn13
4341;122;2;website;13;5;747;Desktop;Mac OS X;Safari;1;Val-d'Oise
4342;116;2;website;13;-1;402;Desktop;Windows;Firefox;1;La Défense
4343;77;2;website;14;-1;317;Desktop;Windows;Chrome;1;Wagram
4344;58;2;website;13;-1;2227;Tablet;Android;Chrome;2;La Défense
4345;239;2;google;14;-1;365;Desktop;Windows;Chrome;1;La Défense
4346;134;2;website;14;-1;253;Desktop;Windows;Chrome;1;Vincennes
4347;149;2;website;14;-1;238;Mobile;iOS;Mobile Safari;1;Rue de Provence
4348;134;2;google;14;-1;398;Desktop;Windows;Chrome;1;La Défense
4349;0;2;website;14;-1;268;Mobile;iOS;Mobile Safari;1;None
4350;204;2;google;14;-1;246;Desktop;Mac OS X;Safari;1;Vincennes
4351;127;2;google;14;-1;593;Mobile;Android;Samsung Internet;1;Paris - Est
4352;209;2;website;14;-1;594;Desktop;Windows;Chrome;1;Paris - Est
4353;77;2;letudiant;14;-1;322;Desktop;Windows;Firefox;1;Austerlitz
4354;144;2;website;14;-1;112;Mobile;Android;Chrome Mobile;1;Val-d'Oise
4355;134;2;google;14;5;513;Desktop;Windows;Chrome;1;Louvre
4356;164;2;website;14;-1;870;Mobile;Android;Chrome Mobile;2;Val-d'Oise
4357;0;2;website;14;-1;561;Desktop;Windows;Chrome;1;None
4358;119;2;website;15;-1;285;Mobile;Android;Chrome Mobile;1;Victor Hugo
4359;88;2;letudiant;15;-1;459;Desktop;Windows;Chrome;1;Paris - Est
4360;179;2;website;15;-1;185;Mobile;Android;Chrome Mobile;1;Lognes
4361;159;2;google;15;5;354;Desktop;Windows;Chrome;1;Louvre
4362;0;2;website;15;-1;1117;Desktop;Mac OS X;Chrome;2;None
4363;139;2;website;15;-1;330;Desktop;Windows;Chrome;1;Champs Élysées Avenue
4364;129;2;website;15;4;285;Desktop;Windows;Chrome;1;Bussy-Saint-Georges
4365;141;2;website;15;-1;242;Desktop;Windows;Firefox;1;Val-d'Oise
4366;79;2;website;15;5;852;Desktop;Windows;Chrome;1;Paris - Est
4367;65;2;website;15;-1;451;Desktop;Mac OS X;Safari;1;La Défense
4368;42;2;google;15;5;387;Mobile;Android;Chrome Mobile;1;La Défense
4369;139;2;website;16;5;337;Desktop;Mac OS X;Safari;1;Val-d'Oise
4370;130;2;website;16;-1;406;Mobile;Android;Chrome Mobile;1;Champs Élysées Avenue
4371;82;2;google;17;-1;297;Desktop;Windows;Chrome;1;La Défense
4372;224;2;letudiant;17;-1;766;Desktop;Windows;Firefox;1;Chelles
4373;76;2;website;17;4;1034;Desktop;Windows;Chrome;1;Paris - Est
4374;119;2;website;17;-1;367;Desktop;Windows;Chrome;1;Paris - Est
4375;119;2;website;17;-1;301;Mobile;Android;Chrome Mobile;1;Paris - Est
4376;82;2;google;17;-1;240;Desktop;Windows;Chrome;1;Paris - Est
4377;0;2;website;17;-1;158;Mobile;iOS;Mobile Safari;1;None
4378;67;2;website;18;-1;328;Mobile;iOS;Mobile Safari;1;Lagny-sur-Marne
4379;97;2;website;16;-1;7738;Mobile;iOS;Mobile Safari;2;Louvre
4380;129;2;website;18;-1;420;Desktop;Windows;Firefox;1;Val-d'Oise
4381;178;2;google;18;5;423;Desktop;Windows;Chrome;1;Paris - Est
4382;204;2;website;18;-1;477;Mobile;Android;Chrome Mobile;1;Nanterre Préfecture
4383;86;2;website;18;-1;793;Desktop;Windows;Firefox;1;Nanterre Préfecture
4384;113;2;website;18;-1;568;Tablet;iOS;Mobile Safari;1;Chelles
4385;204;2;website;18;-1;1456;Desktop;Windows;Chrome;1;La Défense
4386;0;2;google;18;-1;148;Mobile;Android;Chrome Mobile;1;None
4387;144;2;letudiant;18;-1;162;Desktop;Windows;Chrome;1;Claye Souilly
4388;109;2;google;18;-1;478;Mobile;Android;Chrome Mobile;1;Austerlitz
4389;144;2;website;19;-1;139;Mobile;Android;Chrome Mobile;1;Vincennes
4390;204;2;website;19;-1;242;Mobile;Android;Chrome Mobile;1;Champs Élysées Avenue
4391;234;2;website;19;-1;185;Mobile;iOS;Mobile Safari;1;Claye Souilly
4392;179;2;website;19;-1;161;Mobile;Android;Chrome Mobile;1;Lognes
4393;164;2;website;17;-1;7720;Desktop;Windows;Chrome;1;Convention
4394;124;2;google;19;-1;268;Mobile;iOS;Mobile Safari;1;Serris/Disney
4395;234;2;letudiant;18;5;4757;Desktop;Windows;Chrome;1;Nanterre Préfecture
4396;109;2;website;19;-1;406;Mobile;Android;Chrome Mobile;1;Bussy-Saint-Georges
4397;106;2;website;20;-1;523;Mobile;Android;Chrome Mobile;1;Vincennes
4398;108;2;website;20;-1;321;Mobile;iOS;Mobile Safari;1;Val-d'Oise
4399;200;2;website;20;-1;946;Mobile;Android;Chrome Mobile;1;Louvre
4400;119;2;website;20;-1;429;Desktop;Mac OS X;Safari;1;Paris - Est
4401;247;2;letudiant;20;-1;568;Desktop;Windows;Firefox;1;Louvre
4402;224;2;website;20;-1;384;Desktop;Windows;Chrome;1;Commerce
4403;182;2;website;21;5;482;Desktop;Windows;Chrome;1;Nanterre Préfecture
4404;184;2;google;21;-1;5764;Desktop;Windows;Chrome;2;Tassin
4405;115;2;website;21;-1;574;Mobile;iOS;Mobile Safari;1;La Défense
4406;75;2;website;21;-1;265;Desktop;Mac OS X;Safari;1;Passy
4407;204;2;google;22;4;319;Mobile;Android;Chrome Mobile;1;Beaugrenelle
4408;96;2;website;22;5;709;Desktop;Windows;Firefox;1;Paris - Est
4409;119;2;website;22;3;540;Mobile;Android;Samsung Internet;1;Louvre
4410;204;3;letudiant;0;-1;575;Desktop;Windows;Chrome;1;Champs Élysées Avenue
4411;139;3;website;0;-1;1311;Desktop;Windows;Chrome;1;Louvre
4412;184;3;google;1;-1;322;Mobile;Android;Chrome Mobile;1;Nanterre Préfecture
4413;144;3;google;1;-1;221;Mobile;Android;Chrome Mobile;1;Avenue De Choisy
4414;112;3;website;1;-1;323;Mobile;iOS;Mobile Safari;1;Nationale
4415;141;3;website;6;-1;1972;Mobile;Android;Chrome Mobile;2;Paris - Est
4416;91;3;website;6;-1;438;Mobile;iOS;Mobile Safari;1;Val-d'Oise
4417;101;3;website;6;-1;466;Desktop;Windows;Firefox;1;Rueil-Malmaison
4418;129;3;website;7;-1;463;Desktop;Windows;Chrome;1;Lyon intramuros
4419;74;3;letudiant;7;-1;567;Mobile;iOS;Mobile Safari;1;Chelles
4420;155;3;website;7;-1;687;Mobile;Android;Chrome Mobile;1;Wagram
4421;209;3;website;7;-1;1421;Tablet;Android;Chrome;2;Louvre
4422;217;3;website;7;-1;590;Mobile;Android;Chrome Mobile;1;Champs-sur-Marne
4423;152;3;website;8;-1;578;Desktop;Windows;Chrome;1;Val-d'Oise
4424;129;3;website;8;-1;282;Desktop;Windows;Opera;1;Paris - Est
4425;120;3;website;8;-1;709;Mobile;Android;Chrome Mobile;1;Montparnasse
4426;94;3;website;8;5;1958;Desktop;Windows;Chrome;1;Beaugrenelle
4427;65;3;website;9;-1;260;Mobile;iOS;Mobile Safari;1;Champs Élysées Avenue
4428;169;3;website;9;-1;681;Mobile;iOS;Mobile Safari;1;Bussy-Saint-Georges
4429;144;3;google;9;-1;193;Desktop;Windows;Firefox;1;Nanterre Rn13
4430;82;3;website;9;-1;318;Mobile;Android;Samsung Internet;1;Wagram
4431;112;3;google;9;-1;603;Desktop;Windows;Chrome;1;La Défense
4432;139;3;website;9;4;418;Desktop;Windows;Chrome;1;Serris/Disney
4433;146;3;letudiant;9;-1;386;Desktop;Windows;Firefox;1;Paris - Est
4434;80;3;website;9;-1;234;Mobile;Android;Chrome Mobile;1;Rue de Provence
4435;179;3;website;9;4;819;Desktop;Windows;Chrome;1;Commerce
4436;65;3;website;9;3;511;Mobile;Android;Chrome Mobile;1;Vincennes
4437;121;3;website;9;4;833;Desktop;Windows;Chrome;1;Convention
4438;144;2;sfr;16;-1;62659;Desktop;Windows;Chrome;2;Porte St-Cloud
4439;0;3;website;10;-1;899;Mobile;iOS;Mobile Safari;1;None
4440;134;3;website;10;-1;380;Desktop;Windows;Chrome;1;Avenue De Choisy
4441;62;3;google;10;5;649;Desktop;Windows;Chrome;1;Louvre
4442;131;3;google;10;-1;645;Desktop;Windows;Chrome;1;Paris - Est
4443;50;3;google;10;-1;167;Desktop;Windows;Firefox;1;La Défense
4444;216;3;website;10;-1;368;Desktop;Windows;Firefox;1;Vincennes
4445;158;3;letudiant;0;-1;39905;Desktop;Windows;Firefox;3;La Défense
4446;97;3;website;7;-1;14055;Mobile;Android;Chrome Mobile;2;Wagram
4447;85;3;website;11;-1;259;Mobile;Android;Chrome Mobile;1;Val-d'Oise
4448;124;3;letudiant;11;5;269;Mobile;Android;Chrome Mobile;1;Champs-sur-Marne
4449;188;3;website;11;-1;464;Desktop;Windows;Chrome;1;Lyon intramuros
4450;132;3;website;11;-1;978;Desktop;Windows;Chrome;1;Rue de Provence
4451;123;3;google;11;-1;375;Desktop;Windows;Chrome;1;Lyon intramuros
4452;50;3;google;11;-1;363;Desktop;Windows;Chrome;1;La Défense
4453;159;3;website;11;-1;441;Desktop;Windows;Chrome;1;Victor Hugo
4454;105;3;letudiant;11;5;521;Desktop;Windows;Firefox;1;La Défense
4455;144;3;website;11;-1;175;Mobile;Android;Chrome Mobile;1;Serris/Disney
4456;112;3;website;11;-1;430;Mobile;Android;Chrome Mobile;1;Vincennes
4457;77;3;website;11;-1;416;Desktop;Windows;Firefox;1;La Défense
4458;0;3;website;11;-1;192;Desktop;Windows;Chrome;1;None
4459;207;3;website;11;-1;632;Mobile;Android;Chrome Mobile;1;Avenue De Choisy
4460;133;3;letudiant;11;4;501;Desktop;Windows;Firefox;1;Vincennes
4461;179;3;website;11;-1;207;Desktop;Mac OS X;Chrome;1;Paris - Est
4462;165;3;website;11;5;516;Desktop;Windows;Chrome;1;Saint Germain
4463;238;3;website;12;-1;1585;Desktop;Windows;Chrome;2;Convention
4464;105;3;google;12;-1;341;Desktop;Mac OS X;Chrome;1;Val-d'Oise
4465;179;3;google;12;-1;797;Mobile;iOS;Mobile Safari;1;La Défense
4466;202;3;google;12;-1;334;Mobile;Android;Samsung Internet;1;Champs-sur-Marne
4467;184;3;website;12;5;348;Desktop;Windows;Chrome;1;Val-d'Oise
4468;94;3;website;12;-1;375;Desktop;Windows;Chrome;1;Serris/Disney
4469;215;3;website;12;-1;480;Mobile;iOS;Mobile Safari;1;Montparnasse
4470;165;3;letudiant;13;5;399;Mobile;iOS;Mobile Safari;1;Paris - Est
4471;82;3;letudiant;13;-1;456;Mobile;iOS;Mobile Safari;1;Vincennes
4472;140;3;website;13;-1;439;Desktop;Windows;Chrome;1;Chelles
4473;116;3;letudiant;13;-1;387;Mobile;iOS;Mobile Safari;1;Commerce
4474;195;3;google;14;1;1295;Desktop;Windows;Chrome;1;Paris - Est
4475;164;3;letudiant;14;-1;342;Desktop;Windows;Chrome;1;Vincennes
4476;91;3;website;14;4;406;Desktop;Chrome OS;Chrome;1;Val-d'Oise
4477;133;3;letudiant;14;-1;289;Mobile;iOS;Mobile Safari;1;Commerce
4478;198;3;website;14;5;267;Desktop;Windows;Chrome;1;Rueil-Malmaison
4479;198;3;website;14;-1;198;Desktop;Windows;Chrome;1;Val-d'Oise
4480;177;3;website;14;5;348;Mobile;Android;Chrome Mobile;1;Paris - Est
4481;197;3;website;14;-1;314;Desktop;Windows;Chrome;1;Val-d'Oise
4482;189;3;indeed;14;-1;493;Desktop;Windows;Chrome;1;Paris - Est
4483;156;3;website;14;-1;825;Mobile;iOS;Mobile Safari;1;Champs Élysées Avenue
4484;200;3;letudiant;15;-1;329;Mobile;iOS;Mobile Safari;1;Paris - Est
4485;144;3;website;15;-1;327;Mobile;Android;Chrome Mobile;1;Montparnasse
4486;239;3;website;15;-1;253;Mobile;iOS;Mobile Safari;1;Paris - Est
4487;179;3;google;15;-1;438;Mobile;Android;Chrome Mobile;1;Rue de Provence
4488;109;3;letudiant;15;-1;369;Desktop;Mac OS X;Safari;1;Paris - Est
4489;162;3;website;15;-1;398;Desktop;Windows;Chrome;1;Val-d'Oise
4490;53;3;google;16;-1;905;Mobile;Android;Chrome Mobile;1;La Défense
4491;162;3;website;16;2;458;Desktop;Windows;Firefox;1;Paris - Est
4492;134;3;website;16;4;399;Desktop;Windows;Firefox;1;Passy
4493;0;3;yahoo;16;-1;298;Desktop;Windows;Chrome;1;None
4494;154;3;google;16;-1;1863;Desktop;Windows;Chrome;1;Paris - Est
4495;0;3;google;17;-1;310;Mobile;iOS;Mobile Safari;1;None
4496;170;3;google;17;-1;202;Desktop;Mac OS X;Safari;1;Paris - Est
4497;239;3;website;17;4;956;Desktop;Windows;Firefox;1;Paris - Est
4498;117;3;website;17;-1;308;Mobile;iOS;Mobile Safari;1;Rueil-Malmaison
4499;75;3;letudiant;17;5;518;Mobile;iOS;Mobile Safari;1;Claye Souilly
4500;107;3;website;17;5;601;Desktop;Windows;Chrome;1;Victor Hugo
4501;134;3;google;17;-1;227;Mobile;iOS;Mobile Safari;1;Paris - Est
4502;67;3;website;17;-1;955;Mobile;Android;Chrome Mobile;1;La Défense
4503;122;3;website;17;-1;321;Mobile;iOS;Mobile Safari;1;Montparnasse
4504;145;3;website;17;-1;412;Mobile;Android;Chrome Mobile;1;Paris - Est
4505;164;3;website;17;-1;369;Desktop;Windows;Firefox;1;Lyon intramuros
4506;109;3;google;17;4;1118;Desktop;Windows;Chrome;1;Lyon intramuros
4507;152;3;website;17;-1;742;Desktop;Windows;Firefox;1;Passy
4508;150;3;website;17;-1;604;Desktop;Windows;Chrome;1;La Défense
4509;219;3;website;17;5;383;Desktop;Windows;Chrome;1;Lyon intramuros
4510;129;3;google;17;-1;399;Desktop;Windows;Chrome;1;Val-d'Oise
4511;94;3;website;18;-1;281;Mobile;iOS;Mobile Safari;1;Champagne-au-Mont d'Or
4512;149;3;letudiant;18;-1;305;Desktop;Windows;Chrome;1;Lagny-sur-Marne
4513;91;3;website;18;-1;230;Mobile;Android;Chrome Mobile;1;Paris - Est
4514;207;3;website;18;-1;348;Desktop;Windows;Chrome;1;Lagny-sur-Marne
4515;126;3;website;18;-1;233;Mobile;iOS;Mobile Safari;1;La Défense
4516;257;3;website;18;-1;914;Desktop;Windows;Chrome;1;Vincennes
4517;148;3;letudiant;18;4;580;Desktop;Windows;Chrome;1;Paris - Est
4518;232;3;website;18;-1;346;Desktop;Windows;Edge;1;La Défense
4519;144;3;website;18;-1;717;Mobile;iOS;Mobile Safari;1;Paris - Est
4520;55;3;website;18;-1;556;Desktop;Windows;Chrome;1;Val-d'Oise
4521;207;3;google;18;5;391;Desktop;Windows;Chrome;1;Vincennes
4522;148;3;website;19;4;668;Desktop;Windows;Chrome;1;La Défense
4523;146;3;website;19;-1;196;Mobile;iOS;Mobile Safari;1;La Défense
4524;79;3;website;19;-1;459;Mobile;iOS;Mobile Safari;1;Louvre
4525;134;3;website;16;-1;10968;Desktop;Windows;Firefox;2;La Défense
4526;134;3;website;19;4;715;Desktop;Mac OS X;Chrome;1;Chelles
4527;235;3;website;19;4;691;Desktop;Windows;Chrome;1;Val-d'Oise
4528;84;3;website;21;5;453;Mobile;Android;Chrome Mobile;1;Paris - Est
4529;100;3;google;21;-1;500;Mobile;iOS;Mobile Safari;1;Serris/Disney
4530;179;3;website;21;-1;853;Mobile;Android;Chrome Mobile;1;Rueil-Malmaison
4531;101;0;website;12;-1;305;Desktop;Windows;Chrome;1;Champs-sur-Marne
4532;47;0;website;12;-1;356;Mobile;Android;Chrome Mobile;1;Paris - Est
4533;145;2;facebook;12;-1;413;Mobile;Android;Facebook;1;La Défense
